(-0.31, -0.47, -0.43)
(-0.31, -0.47, -0.42)
(-0.31, -0.47, -0.42)
(-0.31, -0.47, -0.42)
(-0.31, -0.47, -0.42)
(-0.31, -0.47, -0.42)
(-0.31, -0.47, -0.41)
(-0.31, -0.47, -0.41)
(-0.31, -0.47, -0.41)
(-0.32, -0.47, -0.41)
(-0.32, -0.47, -0.41)
(-0.32, -0.47, -0.40)
(-0.32, -0.47, -0.40)
(-0.32, -0.47, -0.40)
(-0.32, -0.47, -0.40)
(-0.32, -0.47, -0.40)
(-0.32, -0.47, -0.39)
(-0.32, -0.47, -0.39)
(-0.33, -0.47, -0.39)
(-0.33, -0.47, -0.39)
(-0.33, -0.47, -0.39)
(-0.33, -0.47, -0.38)
(-0.33, -0.47, -0.38)
(-0.33, -0.47, -0.38)
(-0.33, -0.47, -0.38)
(-0.33, -0.47, -0.38)
(-0.34, -0.47, -0.37)
(-0.34, -0.47, -0.37)
(-0.34, -0.47, -0.37)
(-0.34, -0.47, -0.37)
(-0.34, -0.47, -0.37)
(-0.34, -0.47, -0.36)
(-0.34, -0.47, -0.36)
(-0.34, -0.47, -0.36)
(-0.34, -0.47, -0.36)
(-0.34, -0.47, -0.35)
(-0.35, -0.47, -0.35)
(-0.35, -0.47, -0.35)
(-0.35, -0.47, -0.35)
(-0.35, -0.47, -0.35)
(-0.35, -0.47, -0.34)
(-0.35, -0.47, -0.34)
(-0.35, -0.47, -0.34)
(-0.35, -0.47, -0.34)
(-0.35, -0.47, -0.34)
(-0.36, -0.47, -0.33)
(-0.36, -0.47, -0.33)
(-0.36, -0.47, -0.33)
(-0.36, -0.47, -0.33)
(-0.36, -0.47, -0.33)
(-0.36, -0.47, -0.32)
(-0.36, -0.47, -0.32)
(-0.36, -0.47, -0.32)
(-0.36, -0.47, -0.32)
(-0.36, -0.47, -0.32)
(-0.37, -0.47, -0.32)
(-0.37, -0.47, -0.31)
(-0.37, -0.47, -0.31)
(-0.37, -0.47, -0.31)
(-0.37, -0.47, -0.31)
(-0.37, -0.46, -0.31)
(-0.37, -0.46, -0.31)
(-0.37, -0.46, -0.30)
(-0.37, -0.46, -0.30)
(-0.37, -0.46, -0.30)
(-0.38, -0.46, -0.30)
(-0.38, -0.46, -0.30)
(-0.38, -0.46, -0.30)
(-0.38, -0.46, -0.29)
(-0.38, -0.46, -0.29)
(-0.38, -0.46, -0.29)
(-0.38, -0.46, -0.29)
(-0.38, -0.46, -0.29)
(-0.38, -0.46, -0.29)
(-0.38, -0.45, -0.29)
(-0.39, -0.45, -0.28)
(-0.39, -0.45, -0.28)
(-0.39, -0.45, -0.28)
(-0.39, -0.45, -0.28)
(-0.39, -0.45, -0.28)
(-0.39, -0.45, -0.28)
(-0.39, -0.45, -0.28)
(-0.39, -0.45, -0.28)
(-0.39, -0.45, -0.28)
(-0.39, -0.45, -0.27)
(-0.39, -0.44, -0.27)
(-0.40, -0.44, -0.27)
(-0.40, -0.44, -0.27)
(-0.40, -0.44, -0.27)
(-0.40, -0.44, -0.27)
(-0.40, -0.44, -0.27)
(-0.40, -0.44, -0.27)
(-0.40, -0.44, -0.27)
(-0.40, -0.44, -0.27)
(-0.40, -0.43, -0.27)
(-0.40, -0.43, -0.27)
(-0.40, -0.43, -0.27)
(-0.40, -0.43, -0.26)
(-0.41, -0.43, -0.26)
(-0.41, -0.43, -0.26)
(-0.41, -0.43, -0.26)
(-0.41, -0.43, -0.26)
(-0.41, -0.43, -0.26)
(-0.41, -0.42, -0.26)
(-0.41, -0.42, -0.26)
(-0.41, -0.42, -0.26)
(-0.41, -0.42, -0.26)
(-0.41, -0.42, -0.26)
(-0.41, -0.42, -0.26)
(-0.41, -0.42, -0.26)
(-0.42, -0.42, -0.26)
(-0.42, -0.41, -0.26)
(-0.42, -0.41, -0.26)
(-0.42, -0.41, -0.26)
(-0.42, -0.41, -0.26)
(-0.42, -0.41, -0.26)
(-0.42, -0.41, -0.26)
(-0.42, -0.41, -0.26)
(-0.42, -0.41, -0.26)
(-0.42, -0.40, -0.26)
(-0.42, -0.40, -0.26)
(-0.42, -0.40, -0.26)
(-0.42, -0.40, -0.26)
(-0.42, -0.40, -0.26)
(-0.43, -0.40, -0.26)
(-0.43, -0.40, -0.26)
(-0.43, -0.39, -0.26)
(-0.43, -0.39, -0.26)
(-0.43, -0.39, -0.26)
(-0.43, -0.39, -0.26)
(-0.43, -0.39, -0.26)
(-0.43, -0.39, -0.26)
(-0.43, -0.39, -0.26)
(-0.43, -0.38, -0.26)
(-0.43, -0.38, -0.26)
(-0.43, -0.38, -0.26)
(-0.43, -0.38, -0.26)
(-0.43, -0.38, -0.26)
(-0.44, -0.38, -0.26)
(-0.44, -0.38, -0.26)
(-0.44, -0.38, -0.26)
(-0.44, -0.37, -0.26)
(-0.44, -0.37, -0.26)
(-0.44, -0.37, -0.26)
(-0.44, -0.37, -0.26)
(-0.44, -0.37, -0.26)
(-0.44, -0.37, -0.26)
(-0.44, -0.37, -0.26)
(-0.44, -0.36, -0.26)
(-0.44, -0.36, -0.26)
(-0.44, -0.36, -0.26)
(-0.44, -0.36, -0.26)
(-0.44, -0.36, -0.27)
(-0.44, -0.36, -0.27)
(-0.44, -0.36, -0.27)
(-0.45, -0.35, -0.27)
(-0.45, -0.35, -0.27)
(-0.45, -0.35, -0.27)
(-0.45, -0.35, -0.27)
(-0.45, -0.35, -0.27)
(-0.45, -0.35, -0.27)
(-0.45, -0.35, -0.27)
(-0.45, -0.34, -0.27)
(-0.45, -0.34, -0.27)
(-0.45, -0.34, -0.27)
(-0.45, -0.34, -0.27)
(-0.45, -0.34, -0.27)
(-0.45, -0.34, -0.28)
(-0.45, -0.34, -0.28)
(-0.45, -0.34, -0.28)
(-0.45, -0.33, -0.28)
(-0.45, -0.33, -0.28)
(-0.45, -0.33, -0.28)
(-0.45, -0.33, -0.28)
(-0.46, -0.33, -0.28)
(-0.46, -0.33, -0.28)
(-0.46, -0.33, -0.28)
(-0.46, -0.32, -0.29)
(-0.46, -0.32, -0.29)
(-0.46, -0.32, -0.29)
(-0.46, -0.32, -0.29)
(-0.46, -0.32, -0.29)
(-0.46, -0.32, -0.29)
(-0.46, -0.32, -0.29)
(-0.46, -0.32, -0.30)
(-0.46, -0.31, -0.30)
(-0.46, -0.31, -0.30)
(-0.46, -0.31, -0.30)
(-0.46, -0.31, -0.30)
(-0.46, -0.31, -0.30)
(-0.46, -0.31, -0.30)
(-0.46, -0.31, -0.31)
(-0.46, -0.31, -0.31)
(-0.46, -0.31, -0.31)
(-0.46, -0.30, -0.31)
(-0.46, -0.30, -0.31)
(-0.46, -0.30, -0.31)
(-0.46, -0.30, -0.32)
(-0.46, -0.30, -0.32)
(-0.46, -0.30, -0.32)
(-0.47, -0.30, -0.32)
(-0.47, -0.30, -0.32)
(-0.47, -0.30, -0.33)
(-0.47, -0.30, -0.33)
(-0.47, -0.29, -0.33)
(-0.47, -0.29, -0.33)
(-0.47, -0.29, -0.33)
(-0.47, -0.29, -0.34)
(-0.47, -0.29, -0.34)
(-0.47, -0.29, -0.34)
(-0.47, -0.29, -0.34)
(-0.47, -0.29, -0.34)
(-0.47, -0.29, -0.35)
(-0.47, -0.29, -0.35)
(-0.47, -0.29, -0.35)
(-0.47, -0.28, -0.35)
(-0.47, -0.28, -0.35)
(-0.47, -0.28, -0.36)
(-0.47, -0.28, -0.36)
(-0.47, -0.28, -0.36)
(-0.47, -0.28, -0.36)
(-0.47, -0.28, -0.37)
(-0.47, -0.28, -0.37)
(-0.47, -0.28, -0.37)
(-0.47, -0.28, -0.37)
(-0.47, -0.28, -0.37)
(-0.47, -0.28, -0.38)
(-0.47, -0.28, -0.38)
(-0.47, -0.27, -0.38)
(-0.47, -0.27, -0.38)
(-0.47, -0.27, -0.39)
(-0.47, -0.27, -0.39)
(-0.47, -0.27, -0.39)
(-0.47, -0.27, -0.39)
(-0.47, -0.27, -0.39)
(-0.47, -0.27, -0.40)
(-0.47, -0.27, -0.40)
(-0.47, -0.27, -0.40)
(-0.47, -0.27, -0.40)
(-0.47, -0.27, -0.41)
(-0.47, -0.27, -0.41)
(-0.47, -0.27, -0.41)
(-0.47, -0.27, -0.41)
(-0.47, -0.27, -0.41)
(-0.47, -0.27, -0.42)
(-0.47, -0.27, -0.42)
(-0.47, -0.27, -0.42)
(-0.47, -0.26, -0.42)
(-0.47, -0.26, -0.42)
(-0.47, -0.26, -0.43)
(-0.47, -0.26, -0.43)
(-0.47, -0.26, -0.43)
(-0.47, -0.26, -0.43)
(-0.47, -0.26, -0.43)
(-0.47, -0.26, -0.44)
(-0.47, -0.26, -0.44)
(-0.47, -0.26, -0.44)
(-0.47, -0.26, -0.44)
(-0.47, -0.26, -0.44)
(-0.47, -0.26, -0.45)
(-0.47, -0.26, -0.45)
(-0.47, -0.26, -0.45)
(-0.47, -0.26, -0.45)
(-0.47, -0.26, -0.45)
(-0.47, -0.26, -0.46)
(-0.47, -0.26, -0.46)
(-0.47, -0.26, -0.46)
(-0.47, -0.26, -0.46)
(-0.47, -0.26, -0.46)
(-0.47, -0.26, -0.46)
(-0.47, -0.26, -0.47)
(-0.47, -0.26, -0.47)
(-0.47, -0.26, -0.47)
(-0.47, -0.26, -0.47)
(-0.47, -0.26, -0.47)
(-0.47, -0.26, -0.47)
(-0.47, -0.26, -0.47)
(-0.47, -0.26, -0.48)
(-0.47, -0.26, -0.48)
(-0.47, -0.26, -0.48)
(-0.47, -0.26, -0.48)
(-0.47, -0.26, -0.48)
(-0.47, -0.26, -0.48)
(-0.47, -0.26, -0.48)
(-0.47, -0.26, -0.48)
(-0.47, -0.26, -0.49)
(-0.47, -0.26, -0.49)
(-0.47, -0.26, -0.49)
(-0.47, -0.26, -0.49)
(-0.47, -0.26, -0.49)
(-0.47, -0.26, -0.49)
(-0.47, -0.26, -0.49)
(-0.47, -0.26, -0.49)
(-0.47, -0.26, -0.49)
(-0.47, -0.26, -0.49)
(-0.47, -0.26, -0.49)
(-0.47, -0.26, -0.49)
(-0.47, -0.26, -0.49)
(-0.47, -0.26, -0.49)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.50)
(-0.47, -0.26, -0.49)
(-0.47, -0.26, -0.49)
(-0.47, -0.26, -0.49)
(-0.47, -0.26, -0.49)
(-0.47, -0.26, -0.49)
(-0.46, -0.26, -0.49)
(-0.46, -0.26, -0.49)
(-0.46, -0.26, -0.49)
(-0.46, -0.26, -0.49)
(-0.46, -0.26, -0.49)
(-0.46, -0.27, -0.49)
(-0.46, -0.27, -0.49)
(-0.46, -0.27, -0.48)
(-0.46, -0.27, -0.48)
(-0.46, -0.27, -0.48)
(-0.46, -0.27, -0.48)
(-0.46, -0.27, -0.48)
(-0.46, -0.27, -0.48)
(-0.46, -0.27, -0.48)
(-0.46, -0.27, -0.48)
(-0.46, -0.27, -0.47)
(-0.46, -0.27, -0.47)
(-0.46, -0.27, -0.47)
(-0.46, -0.27, -0.47)
(-0.46, -0.27, -0.47)
(-0.46, -0.27, -0.47)
(-0.46, -0.27, -0.46)
(-0.46, -0.27, -0.46)
(-0.46, -0.27, -0.46)
(-0.46, -0.27, -0.46)
(-0.46, -0.27, -0.46)
(-0.46, -0.27, -0.46)
(-0.45, -0.27, -0.45)
(-0.45, -0.28, -0.45)
(-0.45, -0.28, -0.45)
(-0.45, -0.28, -0.45)
(-0.45, -0.28, -0.44)
(-0.45, -0.28, -0.44)
(-0.45, -0.28, -0.44)
(-0.45, -0.28, -0.44)
(-0.45, -0.28, -0.44)
(-0.45, -0.28, -0.43)
(-0.45, -0.28, -0.43)
(-0.45, -0.28, -0.43)
(-0.45, -0.28, -0.43)
(-0.45, -0.28, -0.42)
(-0.45, -0.28, -0.42)
(-0.45, -0.28, -0.42)
(-0.45, -0.29, -0.42)
(-0.45, -0.29, -0.41)
(-0.45, -0.29, -0.41)
(-0.45, -0.29, -0.41)
(-0.45, -0.29, -0.40)
(-0.45, -0.29, -0.40)
(-0.44, -0.29, -0.40)
(-0.44, -0.29, -0.40)
(-0.44, -0.29, -0.39)
(-0.44, -0.29, -0.39)
(-0.44, -0.29, -0.39)
(-0.44, -0.30, -0.38)
(-0.44, -0.30, -0.38)
(-0.44, -0.30, -0.38)
(-0.44, -0.30, -0.37)
(-0.44, -0.30, -0.37)
(-0.44, -0.30, -0.37)
(-0.44, -0.30, -0.36)
(-0.44, -0.30, -0.36)
(-0.44, -0.30, -0.36)
(-0.44, -0.30, -0.35)
(-0.44, -0.31, -0.35)
(-0.44, -0.31, -0.35)
(-0.44, -0.31, -0.34)
(-0.44, -0.31, -0.34)
(-0.43, -0.31, -0.34)
(-0.43, -0.31, -0.33)
(-0.43, -0.31, -0.33)
(-0.43, -0.31, -0.33)
(-0.43, -0.31, -0.32)
(-0.43, -0.32, -0.32)
(-0.43, -0.32, -0.32)
(-0.43, -0.32, -0.31)
(-0.43, -0.32, -0.31)
(-0.43, -0.32, -0.31)
(-0.43, -0.32, -0.30)
(-0.43, -0.32, -0.30)
(-0.43, -0.32, -0.29)
(-0.43, -0.33, -0.29)
(-0.43, -0.33, -0.29)
(-0.43, -0.33, -0.28)
(-0.43, -0.33, -0.28)
(-0.42, -0.33, -0.28)
(-0.42, -0.33, -0.27)
(-0.42, -0.33, -0.27)
(-0.42, -0.34, -0.27)
(-0.42, -0.34, -0.26)
(-0.42, -0.34, -0.26)
(-0.42, -0.34, -0.25)
(-0.42, -0.34, -0.25)
(-0.42, -0.34, -0.25)
(-0.42, -0.34, -0.24)
(-0.42, -0.34, -0.24)
(-0.42, -0.35, -0.23)
(-0.42, -0.35, -0.23)
(-0.42, -0.35, -0.23)
(-0.42, -0.35, -0.22)
(-0.42, -0.35, -0.22)
(-0.42, -0.35, -0.22)
(-0.41, -0.35, -0.21)
(-0.41, -0.36, -0.21)
(-0.41, -0.36, -0.20)
(-0.41, -0.36, -0.20)
(-0.41, -0.36, -0.20)
(-0.41, -0.36, -0.19)
(-0.41, -0.36, -0.19)
(-0.41, -0.36, -0.18)
(-0.41, -0.37, -0.18)
(-0.41, -0.37, -0.18)
(-0.41, -0.37, -0.17)
(-0.41, -0.37, -0.17)
(-0.41, -0.37, -0.16)
(-0.41, -0.37, -0.16)
(-0.41, -0.37, -0.16)
(-0.40, -0.38, -0.15)
(-0.40, -0.38, -0.15)
(-0.40, -0.38, -0.15)
(-0.40, -0.38, -0.14)
(-0.40, -0.38, -0.14)
(-0.40, -0.38, -0.13)
(-0.40, -0.39, -0.13)
(-0.40, -0.39, -0.13)
(-0.40, -0.39, -0.12)
(-0.40, -0.39, -0.12)
(-0.40, -0.39, -0.11)
(-0.40, -0.39, -0.11)
(-0.40, -0.39, -0.11)
(-0.40, -0.40, -0.10)
(-0.40, -0.40, -0.10)
(-0.39, -0.40, -0.10)
(-0.39, -0.40, -0.09)
(-0.39, -0.40, -0.09)
(-0.39, -0.40, -0.08)
(-0.39, -0.40, -0.08)
(-0.39, -0.41, -0.08)
(-0.39, -0.41, -0.07)
(-0.39, -0.41, -0.07)
(-0.39, -0.41, -0.06)
(-0.39, -0.41, -0.06)
(-0.39, -0.41, -0.06)
(-0.39, -0.41, -0.05)
(-0.39, -0.42, -0.05)
(-0.39, -0.42, -0.05)
(-0.38, -0.42, -0.04)
(-0.38, -0.42, -0.04)
(-0.38, -0.42, -0.03)
(-0.38, -0.42, -0.03)
(-0.38, -0.42, -0.03)
(-0.38, -0.43, -0.02)
(-0.38, -0.43, -0.02)
(-0.38, -0.43, -0.02)
(-0.38, -0.43, -0.01)
(-0.38, -0.43, -0.01)
(-0.38, -0.43, 0.00)
(-0.38, -0.43, 0.00)
(-0.38, -0.44, 0.00)
(-0.38, -0.44, 0.01)
(-0.38, -0.44, 0.01)
(-0.37, -0.44, 0.01)
(-0.37, -0.44, 0.02)
(-0.37, -0.44, 0.02)
(-0.37, -0.44, 0.02)
(-0.37, -0.44, 0.03)
(-0.37, -0.45, 0.03)
(-0.37, -0.45, 0.03)
(-0.37, -0.45, 0.04)
(-0.37, -0.45, 0.04)
(-0.37, -0.45, 0.04)
(-0.37, -0.45, 0.04)
(-0.37, -0.45, 0.05)
(-0.37, -0.45, 0.05)
(-0.37, -0.46, 0.05)
(-0.36, -0.46, 0.06)
(-0.36, -0.46, 0.06)
(-0.36, -0.46, 0.06)
(-0.36, -0.46, 0.06)
(-0.36, -0.46, 0.07)
(-0.36, -0.46, 0.07)
(-0.36, -0.46, 0.07)
(-0.36, -0.46, 0.07)
(-0.36, -0.47, 0.08)
(-0.36, -0.47, 0.08)
(-0.36, -0.47, 0.08)
(-0.36, -0.47, 0.08)
(-0.36, -0.47, 0.08)
(-0.36, -0.47, 0.09)
(-0.35, -0.47, 0.09)
(-0.35, -0.47, 0.09)
(-0.35, -0.47, 0.09)
(-0.35, -0.47, 0.09)
(-0.35, -0.48, 0.09)
(-0.35, -0.48, 0.10)
(-0.35, -0.48, 0.10)
(-0.35, -0.48, 0.10)
(-0.35, -0.48, 0.10)
(-0.35, -0.48, 0.10)
(-0.35, -0.48, 0.10)
(-0.35, -0.48, 0.10)
(-0.35, -0.48, 0.11)
(-0.35, -0.48, 0.11)
(-0.35, -0.48, 0.11)
(-0.34, -0.48, 0.11)
(-0.34, -0.48, 0.11)
(-0.34, -0.49, 0.11)
(-0.34, -0.49, 0.11)
(-0.34, -0.49, 0.11)
(-0.34, -0.49, 0.11)
(-0.34, -0.49, 0.11)
(-0.34, -0.49, 0.11)
(-0.34, -0.49, 0.11)
(-0.34, -0.49, 0.11)
(-0.34, -0.49, 0.11)
(-0.34, -0.49, 0.11)
(-0.34, -0.49, 0.11)
(-0.34, -0.49, 0.11)
(-0.34, -0.49, 0.11)
(-0.33, -0.49, 0.11)
(-0.33, -0.49, 0.11)
(-0.33, -0.49, 0.11)
(-0.33, -0.49, 0.11)
(-0.33, -0.49, 0.11)
(-0.33, -0.49, 0.11)
(-0.33, -0.49, 0.11)
(-0.33, -0.50, 0.11)
(-0.33, -0.50, 0.11)
(-0.33, -0.50, 0.11)
(-0.33, -0.50, 0.11)
(-0.33, -0.50, 0.11)
(-0.33, -0.50, 0.11)
(-0.33, -0.50, 0.11)
(-0.33, -0.50, 0.11)
(-0.32, -0.50, 0.10)
(-0.32, -0.50, 0.10)
(-0.32, -0.50, 0.10)
(-0.32, -0.50, 0.10)
(-0.32, -0.50, 0.10)
(-0.32, -0.50, 0.10)
(-0.32, -0.50, 0.10)
(-0.32, -0.50, 0.09)
(-0.32, -0.50, 0.09)
(-0.32, -0.50, 0.09)
(-0.32, -0.50, 0.09)
(-0.32, -0.50, 0.09)
(-0.32, -0.50, 0.09)
(-0.32, -0.50, 0.08)
(-0.32, -0.50, 0.08)
(-0.32, -0.50, 0.08)
(-0.31, -0.50, 0.08)
(-0.31, -0.50, 0.08)
(-0.31, -0.50, 0.07)
(-0.31, -0.50, 0.07)
(-0.31, -0.50, 0.07)
(-0.31, -0.50, 0.07)
(-0.31, -0.49, 0.06)
(-0.31, -0.49, 0.06)
(-0.31, -0.49, 0.06)
(-0.31, -0.49, 0.06)
(-0.31, -0.49, 0.05)
(-0.31, -0.49, 0.05)
(-0.31, -0.49, 0.05)
(-0.31, -0.49, 0.05)
(-0.31, -0.49, 0.04)
(-0.31, -0.49, 0.04)
(-0.31, -0.49, 0.04)
(-0.31, -0.49, 0.04)
(-0.30, -0.49, 0.03)
(-0.30, -0.49, 0.03)
(-0.30, -0.49, 0.03)
(-0.30, -0.49, 0.02)
(-0.30, -0.49, 0.02)
(-0.30, -0.49, 0.02)
(-0.30, -0.49, 0.02)
(-0.30, -0.48, 0.01)
(-0.30, -0.48, 0.01)
(-0.30, -0.48, 0.01)
(-0.30, -0.48, 0.00)
(-0.30, -0.48, 0.00)
(-0.30, -0.48, 0.00)
(-0.30, -0.48, -0.01)
(-0.30, -0.48, -0.01)
(-0.30, -0.48, -0.01)
(-0.30, -0.48, -0.02)
(-0.30, -0.48, -0.02)
(-0.30, -0.47, -0.02)
(-0.29, -0.47, -0.03)
(-0.29, -0.47, -0.03)
(-0.29, -0.47, -0.03)
(-0.29, -0.47, -0.04)
(-0.29, -0.47, -0.04)
(-0.29, -0.47, -0.04)
(-0.29, -0.47, -0.05)
(-0.29, -0.47, -0.05)
